sigla_uf,situacao_domicilio,comodos,condicao_domicilio,banheiros,moradores,homens,mulheres,agua,coleta_lixo,iluminacao,radio,geladeira,videocassete,maquina_lavar,microondas,telefone,computador,televisores,automoveis,ar_condicionado,iluminacao_publica,pavimentacao,rendimento
AC,2,5,1,0,4,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,4,1,501
AC,2,2,1,0,10,6,4,2,3,2,2,2,2,2,2,2,2,0,0,0,10,3,460
AC,2,1,1,0,5,2,3,2,3,2,2,2,2,2,2,2,2,0,0,0,5,3,280
AC,2,3,1,0,6,4,2,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,180
AC,2,3,1,0,3,3,0,2,3,2,1,2,2,2,2,2,2,0,0,0,3,3,180
AC,2,2,1,0,4,1,3,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,300
AC,2,3,1,0,5,2,3,2,5,2,1,2,2,2,2,2,2,0,0,0,5,3,20
AC,2,3,4,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,151
AC,2,4,5,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,251
AC,2,5,1,0,4,2,2,2,3,2,1,1,2,2,2,2,2,1,0,0,4,3,0
AC,2,5,1,0,9,6,3,2,3,1,1,1,2,2,2,2,2,0,0,0,9,3,1451
AC,2,2,1,0,1,1,0,2,3,2,1,2,2,2,2,2,2,0,0,0,1,3,0
AC,2,6,1,0,3,2,1,2,3,2,1,2,2,2,2,2,2,1,1,0,3,1,302
AC,2,5,1,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,301
AC,2,3,5,0,1,1,0,3,3,2,2,2,2,2,2,2,2,0,0,0,1,1,0
AC,2,5,1,1,6,4,2,2,3,1,2,1,1,2,2,2,2,2,1,0,6,1,410
AC,2,5,1,0,7,6,1,2,5,2,2,2,2,2,2,2,2,0,0,0,7,3,0
AC,2,4,1,0,7,4,3,2,5,2,2,2,2,2,2,2,2,0,0,0,7,3,151
AC,2,1,5,0,1,1,0,2,5,2,2,2,2,2,2,2,2,0,0,0,1,3,0
AC,2,4,1,0,3,2,1,2,5,2,2,2,2,2,2,2,2,0,1,0,3,3,151
AC,2,4,1,0,8,3,5,2,3,2,1,2,2,2,2,2,2,0,0,0,8,3,151
AC,2,5,1,0,5,2,3,2,5,2,2,1,2,2,2,2,2,0,1,0,5,1,0
AC,2,4,1,0,5,2,3,2,3,2,2,2,2,2,2,2,2,0,0,0,5,3,0
AC,2,5,4,2,4,1,3,2,5,1,1,1,2,2,2,2,2,1,0,0,4,1,151
AC,2,5,1,0,5,1,4,2,4,2,1,2,2,2,2,2,2,0,0,0,5,3,151
AC,2,6,1,0,9,3,6,2,5,2,2,2,2,2,2,2,2,1,0,0,9,3,0
AC,2,3,1,0,2,1,1,2,5,1,2,2,2,2,2,2,2,0,0,0,2,3,302
AC,2,4,1,0,6,5,1,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,4,1,0,6,3,3,2,5,2,2,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,1,5,0,6,4,2,2,3,2,2,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,3,1,0,10,6,4,3,3,2,2,2,2,2,2,2,2,1,0,0,10,3,0
AC,2,1,4,0,6,3,3,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,5,1,1,2,1,1,2,4,2,1,2,2,2,2,2,2,0,1,0,2,3,0
AC,2,1,1,0,8,3,5,2,5,2,2,2,2,2,2,2,2,0,0,0,8,3,0
AC,2,1,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,302
AC,2,3,1,0,10,4,6,2,5,2,1,2,2,2,2,2,2,0,0,0,10,3,600
AC,2,4,1,0,2,1,1,2,4,2,1,2,2,2,2,2,2,0,0,0,2,3,302
AC,2,4,1,0,6,3,3,2,5,2,2,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,4,1,0,9,3,6,2,5,2,2,2,2,2,2,2,2,0,0,0,9,3,302
AC,2,6,1,1,4,1,3,2,5,1,1,1,2,2,2,2,2,1,1,0,4,1,300
AC,2,7,1,0,7,4,3,2,3,2,2,1,2,2,2,2,2,0,0,0,7,1,453
AC,2,4,5,0,5,4,1,2,3,1,2,1,2,1,2,2,2,1,0,0,5,1,151
AC,2,4,1,0,8,6,2,2,3,2,2,2,2,2,2,2,2,0,0,0,8,3,260
AC,2,2,5,0,5,3,2,3,3,2,1,2,2,2,2,2,2,0,1,0,5,3,250
AC,2,2,5,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,400
AC,2,5,1,0,14,8,6,2,5,2,2,2,2,2,2,2,2,0,0,0,14,3,702
AC,2,2,5,0,4,1,3,2,2,2,2,2,2,2,2,2,2,0,0,0,4,3,90
AC,2,2,1,0,5,2,3,2,3,2,2,2,2,2,2,2,2,0,0,0,5,3,160
AC,2,3,1,0,5,2,3,2,5,2,2,2,2,2,2,2,2,0,0,0,5,3,291
AC,2,4,1,0,3,2,1,2,5,2,1,2,2,2,2,2,2,0,1,0,3,3,600
AC,2,6,1,1,4,1,3,2,3,1,2,2,2,2,2,2,2,0,0,0,4,3,200
AC,2,1,5,0,4,2,2,2,5,2,2,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,4,4,0,4,2,2,2,5,2,1,2,2,2,2,2,2,0,0,0,4,3,551
AC,2,3,5,0,8,4,4,3,5,2,1,2,2,2,2,2,2,0,0,0,8,3,100
AC,2,7,4,1,2,2,0,2,3,1,1,1,2,2,2,2,2,1,0,0,2,3,200
AC,2,4,1,0,3,1,2,2,5,2,2,2,2,2,2,2,2,0,0,0,3,3,100
AC,2,3,5,0,1,1,0,3,3,2,2,2,2,2,2,2,2,0,0,0,1,3,0
AC,2,5,1,0,6,3,3,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,751
AC,2,4,1,0,6,5,1,2,3,2,1,2,2,2,2,2,2,0,0,0,6,1,773
AC,2,3,1,0,7,3,4,2,3,2,2,2,2,2,2,2,2,0,0,0,7,3,30
AC,2,4,1,0,5,3,2,2,5,2,1,2,2,2,2,2,2,0,0,0,5,3,0
AC,2,2,1,0,7,4,3,2,3,2,2,2,2,2,2,2,2,0,0,0,7,3,150
AC,2,3,1,0,7,2,5,2,5,2,1,2,2,2,2,2,2,0,0,0,7,3,150
AC,2,1,1,0,10,6,4,2,3,2,2,2,2,2,2,2,2,0,0,0,10,3,422
AC,2,4,1,0,7,5,2,2,3,2,1,2,2,2,2,2,2,0,0,0,7,3,0
AC,2,4,1,1,4,2,2,2,3,1,2,1,2,1,2,2,2,1,0,0,4,3,0
AC,2,4,5,0,4,3,1,2,3,2,2,2,2,2,2,2,2,0,0,0,4,1,500
AC,2,3,4,1,1,1,0,2,5,2,1,2,2,2,2,2,2,0,0,0,1,3,0
AC,2,6,1,0,4,1,3,2,5,2,1,2,2,2,2,2,2,1,0,0,4,3,300
AC,2,4,1,0,4,2,2,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,2,1,0,6,6,0,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,750
AC,2,3,1,0,13,9,4,2,5,2,1,2,2,2,2,2,2,0,0,0,13,3,640
AC,2,3,1,0,5,3,2,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,200
AC,2,4,1,0,6,4,2,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,1599
AC,2,6,1,0,1,1,0,2,3,2,2,2,2,2,2,2,2,1,0,0,1,3,500
AC,2,7,1,1,3,1,2,2,3,2,2,2,2,2,2,2,2,0,0,0,3,3,250
AC,2,3,1,0,1,1,0,2,3,2,2,2,2,2,2,2,2,0,0,0,1,3,151
AC,2,4,4,0,3,1,2,2,3,1,1,2,2,2,2,2,2,1,0,0,3,3,150
AC,2,5,5,1,1,1,0,2,4,2,2,2,2,2,2,2,2,0,0,0,1,3,151
AC,2,1,5,0,1,1,0,2,4,2,1,2,2,2,2,2,2,0,0,0,1,3,152
AC,2,3,4,0,1,1,0,2,5,2,2,2,2,2,2,2,2,0,0,0,1,3,240
AC,2,3,1,1,5,4,1,2,3,1,1,1,2,1,2,2,2,2,0,0,5,3,560
AC,2,2,1,0,4,2,2,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,200
AC,2,3,1,0,7,4,3,2,5,2,2,2,2,2,2,2,2,0,0,0,7,3,0
AC,2,4,1,0,6,4,2,2,5,2,1,2,2,2,2,2,2,0,0,0,6,3,0
AC,2,4,1,0,4,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,4,1,0,10,8,2,2,3,2,1,2,2,2,2,2,2,0,0,0,10,3,0
AC,2,4,1,0,4,2,2,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,2,1,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,3,5,0,8,4,4,2,3,2,1,2,2,2,2,2,2,0,0,0,8,3,80
AC,2,5,1,0,9,4,5,2,5,2,1,2,2,2,2,2,2,0,0,0,9,3,150
AC,2,5,1,0,8,4,4,2,5,2,1,1,2,2,2,2,2,0,0,0,8,3,150
AC,2,4,4,0,3,1,2,2,5,1,1,1,2,1,2,2,2,1,0,0,3,3,322
AC,2,5,1,1,4,3,1,2,3,1,2,1,2,2,2,2,2,1,0,0,4,3,0
AC,2,4,1,0,6,1,5,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,590
AC,2,2,1,0,1,1,0,2,5,2,2,2,2,2,2,2,2,0,0,0,1,3,0
AC,2,2,1,0,7,3,4,2,3,2,1,2,2,2,2,2,2,0,0,0,7,3,565
AC,2,6,1,1,2,1,1,2,3,1,1,1,1,2,2,1,2,2,1,0,2,3,22000
AC,2,7,1,0,5,3,2,2,1,2,2,2,2,2,2,2,2,0,0,0,5,3,251
AC,2,2,4,0,6,4,2,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,210
AC,2,4,4,0,3,1,2,2,3,1,2,1,2,2,2,2,2,0,0,0,3,3,352
AC,1,5,1,0,4,3,1,1,1,1,2,1,2,2,2,1,2,1,0,0,4,3,500
AC,1,7,1,1,5,3,2,1,1,1,2,1,2,1,2,1,2,1,0,0,5,1,865
AC,1,6,1,2,6,4,2,1,1,1,1,1,2,2,2,1,2,2,0,0,6,3,460
AC,1,4,1,0,6,1,5,1,1,1,1,1,2,2,2,1,2,0,0,0,6,3,463
AC,1,5,1,0,5,4,1,2,3,1,1,1,2,2,2,2,2,1,1,0,5,1,200
AC,1,3,1,0,7,4,3,1,1,1,1,1,2,2,2,1,2,1,0,0,7,3,300
AC,1,4,1,0,4,3,1,1,1,1,1,1,1,2,2,1,2,2,0,0,4,3,750
AC,1,4,1,1,4,1,3,1,1,1,1,1,1,2,2,1,2,1,1,0,4,3,1000
AC,1,3,3,0,3,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,3,3,302
AC,1,4,1,0,1,0,1,1,3,1,1,2,2,2,2,2,2,0,0,0,1,3,151
AC,1,3,1,0,4,3,1,3,1,1,1,2,2,2,2,2,2,1,0,0,4,3,150
AC,1,8,1,2,4,1,3,1,1,1,1,1,1,1,1,1,2,3,0,3,4,3,2804
AC,1,3,3,1,1,1,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,3,560
AC,1,5,1,1,3,1,2,1,1,1,1,1,1,2,2,1,1,1,1,0,3,3,1926
AC,1,6,1,2,4,1,3,1,1,1,1,1,2,1,2,1,2,3,0,0,4,3,1000
AC,1,4,1,0,6,4,2,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,308
AC,1,5,1,1,5,4,1,1,1,1,1,1,2,1,2,1,2,1,0,0,5,3,570
AC,1,5,1,1,1,1,0,1,1,1,1,1,2,2,2,1,2,1,0,0,1,2,350
AC,1,4,1,0,2,1,1,1,1,1,1,1,2,1,2,1,2,2,0,0,2,1,600
AC,1,4,1,0,1,0,1,1,3,1,2,1,2,2,2,2,2,1,0,0,1,1,302
AC,1,2,3,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,50
AC,1,7,1,1,8,3,5,1,1,1,1,1,2,1,2,1,2,2,0,0,8,1,616
AC,1,3,1,1,1,1,0,1,1,1,1,1,1,2,2,1,2,1,0,0,1,3,802
AC,1,5,1,0,4,2,2,1,1,1,1,1,2,1,2,1,2,1,0,0,4,3,581
AC,1,4,1,0,7,5,2,1,1,1,2,1,2,2,2,1,2,1,0,0,7,3,352
AC,1,4,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,3,300
AC,1,4,1,0,3,1,2,1,1,1,2,1,2,1,2,1,2,1,0,0,3,3,190
AC,1,6,1,0,3,1,2,1,1,1,1,1,2,1,2,1,2,1,0,0,3,3,151
AC,1,3,1,0,5,4,1,1,1,1,1,2,2,2,2,2,2,1,0,0,5,3,802
AC,1,7,1,1,3,2,1,1,1,1,1,1,2,1,2,1,2,2,1,0,3,1,800
AC,1,3,1,0,6,5,1,1,1,1,1,1,2,2,2,2,2,0,0,0,6,1,15
AC,1,5,1,1,3,2,1,1,1,1,1,1,2,1,2,1,2,1,0,0,3,1,1820
AC,1,4,1,0,1,0,1,1,1,1,1,1,2,2,2,1,2,1,0,0,1,1,471
AC,1,5,1,0,2,1,1,1,3,1,1,1,2,1,2,1,2,1,0,0,2,3,624
AC,1,4,1,0,2,0,2,1,3,1,2,1,2,2,2,2,2,1,0,0,2,3,270
AC,1,6,1,1,8,1,7,1,1,1,2,1,2,2,2,1,2,1,0,0,8,3,788
AC,1,4,1,0,4,1,3,1,3,1,2,2,2,2,2,2,2,0,0,0,4,3,150
AC,1,3,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,3,302
AC,1,2,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,0,0,1,3,151
AC,1,2,1,0,3,1,2,1,1,1,2,2,2,2,2,2,2,0,0,0,3,3,150
AC,1,5,1,0,3,2,1,2,1,1,1,1,1,1,2,1,2,2,1,0,3,3,1201
AC,1,6,1,1,4,1,3,2,1,1,1,1,1,1,2,1,2,2,0,0,4,3,600
AC,1,3,1,0,1,1,0,2,1,1,1,2,2,2,2,2,2,0,0,0,1,3,20
AC,1,4,1,0,6,3,3,1,1,1,1,2,2,2,2,2,2,1,0,0,6,3,110
AC,1,5,1,1,5,3,2,1,1,1,1,1,2,2,2,1,2,1,0,0,5,3,1510
AC,1,4,1,0,4,4,0,1,1,1,1,1,2,2,2,1,2,1,0,0,4,3,1270
AC,1,4,1,0,5,2,3,1,1,1,1,2,2,2,2,2,2,1,0,0,5,3,210
AC,1,,,,5,1,4,,,,,,,,,,,,,,5,3,200
AC,1,5,1,1,5,3,2,1,1,1,1,1,1,1,1,1,2,2,0,0,5,2,2221
AC,1,5,1,0,5,3,2,1,1,1,1,2,2,2,2,1,2,1,0,0,5,3,2722
AC,1,4,1,1,5,4,1,2,1,1,1,1,2,2,2,1,2,1,0,0,5,3,740
AC,1,,,,4,3,1,,,,,,,,,,,,,,4,1,851
AC,1,3,1,0,3,1,2,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,458
AC,1,4,1,2,1,0,1,2,1,1,1,1,1,1,2,1,2,2,0,1,1,1,2000
AC,1,,,,1,1,0,,,,,,,,,,,,,,1,3,250
AC,1,4,1,0,4,2,2,2,1,1,1,1,2,1,2,1,2,1,0,0,4,1,3200
AC,1,4,1,0,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,1351
AC,1,4,1,0,4,2,2,1,1,1,1,1,2,2,2,1,2,1,0,0,4,3,702
AC,1,6,1,0,11,7,4,2,1,1,1,1,2,2,2,2,2,1,0,0,11,3,530
AC,1,,,,2,0,2,,,,,,,,,,,,,,2,3,1908
AC,1,6,1,0,6,4,2,1,1,1,2,1,2,2,2,1,2,1,0,0,6,9,250
AC,1,4,1,0,7,5,2,1,1,1,1,1,2,2,2,1,2,2,0,0,7,3,810
AC,1,4,1,0,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,3,1192
AC,1,2,1,0,2,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,2,3,210
AC,1,5,1,0,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,3,502
AC,1,6,3,2,1,1,0,1,1,1,1,2,2,1,2,1,2,0,0,0,1,3,650
AC,1,5,1,0,4,1,3,1,1,1,1,1,2,2,2,1,2,1,0,0,4,3,800
AC,1,2,3,0,1,1,0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,3,302
AC,1,7,1,1,5,3,2,1,1,1,1,1,2,2,2,1,2,1,0,0,5,3,800
AC,1,6,1,0,8,3,5,1,1,1,1,1,2,1,2,1,2,1,0,0,8,3,726
AC,1,4,1,0,3,1,2,1,1,1,2,1,2,2,2,1,2,1,0,0,3,3,400
AC,1,4,1,0,6,3,3,1,1,1,1,1,1,2,2,1,2,1,0,0,6,3,970
AC,1,3,1,0,5,3,2,1,1,1,2,2,2,2,2,1,2,1,0,0,5,3,600
AC,1,3,1,0,1,1,0,3,1,1,2,2,2,2,2,2,2,0,0,0,1,3,800
AC,1,4,1,0,1,1,0,1,1,1,1,1,2,2,2,1,2,1,0,0,1,3,302
AC,1,3,1,0,2,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,2,3,0
AC,1,2,3,0,2,1,1,3,1,2,2,2,2,2,2,2,2,0,0,0,2,3,80
AC,1,3,2,0,6,3,3,1,1,2,2,2,2,2,2,2,2,0,0,0,6,3,0
AC,1,3,1,0,2,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,1,2,1,0,5,3,2,3,1,1,1,1,2,1,2,2,2,0,0,0,5,2,150
AC,1,4,1,0,9,5,4,3,1,1,1,2,2,2,2,2,2,1,0,0,9,2,752
AC,1,2,1,0,3,2,1,3,1,2,1,2,2,2,2,2,2,0,0,0,3,3,200
AC,1,4,1,0,5,2,3,3,1,1,1,2,2,2,2,2,2,1,0,0,5,3,85
AC,1,5,1,0,8,4,4,2,1,1,2,2,2,1,2,2,2,1,0,0,8,3,710
AC,1,4,1,0,3,1,2,1,1,1,1,2,2,2,2,2,2,1,0,0,3,3,470
AC,1,3,1,0,7,3,4,3,1,1,1,1,2,2,2,2,2,0,0,0,7,3,165
AC,1,4,1,0,3,2,1,3,1,1,1,2,2,2,2,2,2,0,0,0,3,3,332
AC,1,5,1,0,6,4,2,2,1,1,2,1,2,2,2,2,2,1,0,0,6,3,300
AC,1,3,1,0,4,3,1,3,1,1,1,2,2,2,2,2,2,1,0,0,4,3,290
AC,1,2,1,0,5,3,2,1,1,2,2,2,2,2,2,2,2,0,0,0,5,3,302
AC,1,2,1,0,4,2,2,3,5,2,2,2,2,2,2,2,2,0,0,0,4,3,105
AC,1,4,1,0,5,2,3,1,1,1,2,2,2,2,2,2,2,1,0,0,5,3,363
AC,1,5,1,0,4,2,2,1,5,1,1,2,2,2,2,2,2,0,0,0,4,3,302
AC,1,5,1,0,5,3,2,1,1,1,2,1,2,2,2,1,2,1,0,0,5,3,580
AC,1,2,1,0,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,3,453
AC,1,8,1,1,4,1,3,1,1,1,1,1,1,1,2,1,2,2,1,0,4,3,2400
AC,1,4,1,0,4,3,1,1,1,1,1,1,2,2,2,2,2,1,0,0,4,3,250
AC,1,4,1,0,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,3,750
AC,1,7,1,1,8,5,3,2,1,1,1,1,1,1,2,1,1,3,0,0,8,3,3000
AC,1,3,1,0,4,2,2,1,5,1,2,1,2,1,2,2,2,1,0,0,4,3,674
AC,1,3,5,0,1,1,0,1,5,1,1,2,2,2,2,2,2,0,0,0,1,3,302
AC,1,3,1,0,2,0,2,1,1,1,2,1,2,2,2,2,2,1,0,0,2,3,389
AC,1,4,1,0,6,3,3,2,5,1,1,1,2,2,2,2,2,1,0,0,6,3,180
AC,1,7,5,1,4,2,2,3,1,1,1,1,1,1,2,1,2,2,1,1,4,2,1250
AC,1,7,5,1,2,1,1,3,1,1,1,1,1,1,2,1,2,2,0,0,2,3,1200
AC,2,3,1,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,200
AC,2,2,1,0,2,1,1,2,3,2,2,2,2,2,2,2,2,0,0,0,2,3,150
AC,2,3,5,0,5,3,2,2,5,2,2,2,2,2,2,2,2,0,0,0,5,3,800
AC,2,3,1,0,6,3,3,2,3,2,2,2,2,2,2,2,2,0,0,0,6,3,250
AC,2,4,1,0,5,4,1,2,5,2,2,2,2,2,2,2,2,0,0,0,5,3,0
AC,2,3,1,0,5,4,1,2,5,2,1,2,2,2,2,2,2,0,0,0,5,3,100
AC,2,3,4,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,151
AC,2,4,5,0,8,4,4,2,5,2,2,2,2,2,2,2,2,0,0,0,8,3,604
AC,2,3,1,0,4,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,151
AC,2,1,1,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,20
AC,2,4,1,0,5,4,1,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,453
AC,2,2,1,0,3,2,1,2,5,2,1,2,2,2,2,2,2,0,0,0,3,3,100
AC,2,3,1,0,4,3,1,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,50
AC,2,,,,2,2,0,,,,,,,,,,,,,,2,3,452
AC,2,5,1,0,5,2,3,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,480
AC,2,,,,3,1,2,,,,,,,,,,,,,,3,3,541
AC,2,3,1,0,5,2,3,2,5,2,1,2,2,2,2,2,2,0,0,0,5,3,330
AC,2,5,1,0,5,3,2,2,5,2,2,2,2,2,2,2,2,0,0,0,5,3,160
AC,2,2,1,0,2,2,0,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,231
AC,2,3,1,0,3,2,1,2,5,2,2,2,2,2,2,2,2,0,0,0,3,3,30
AC,2,2,5,0,3,2,1,2,3,2,2,2,2,2,2,2,2,0,0,0,3,3,362
AC,2,2,1,0,4,1,3,2,5,2,2,2,2,2,2,2,2,0,0,0,4,3,130
AC,2,3,1,0,7,1,6,2,3,2,1,2,2,2,2,2,2,0,0,0,7,3,60
AC,2,4,1,0,3,1,2,2,5,1,2,2,2,2,2,2,2,1,0,0,3,3,120
AC,2,2,1,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,50
AC,2,2,1,0,5,2,3,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,191
AC,2,3,1,0,3,2,1,2,3,2,1,2,2,2,2,2,2,0,0,0,3,3,601
AC,2,3,1,0,9,7,2,2,3,2,2,2,2,2,2,2,2,0,0,0,9,3,190
AC,2,5,1,0,6,2,4,2,3,2,1,2,2,2,2,2,2,0,0,0,6,3,362
AC,2,2,5,0,1,0,1,2,3,2,2,2,2,2,2,2,2,0,0,0,1,3,302
AC,2,2,1,0,1,1,0,2,3,2,1,2,2,2,2,2,2,0,0,0,1,3,1500
AC,2,3,1,0,2,1,1,2,3,2,1,2,2,2,2,2,2,0,0,0,2,3,150
AC,2,5,1,0,3,1,2,2,5,2,2,2,2,2,2,2,2,0,0,0,3,3,100
AC,2,2,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,100
AC,2,2,1,0,8,4,4,2,3,2,2,2,2,2,2,2,2,0,0,0,8,3,65
AC,2,4,4,0,5,4,1,2,3,2,1,2,2,2,2,2,2,0,0,0,5,3,100
AC,2,1,1,0,3,1,2,2,5,2,2,2,2,2,2,2,2,0,0,0,3,3,30
AC,2,2,1,0,3,1,2,2,5,2,1,2,2,2,2,2,2,1,0,0,3,3,200
AC,2,1,1,0,3,3,0,2,5,2,2,2,2,2,2,2,2,0,0,0,3,3,60
AC,2,2,1,0,9,5,4,2,3,2,2,2,2,2,2,2,2,0,0,0,9,3,251
AC,2,2,1,0,4,2,2,2,5,2,2,2,2,2,2,2,2,0,0,0,4,3,100
AC,2,4,1,0,4,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,4,3,100
AC,2,3,1,0,2,1,1,2,4,2,1,2,2,2,2,2,2,0,0,0,2,3,80
AC,2,4,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,300
AC,2,1,1,0,2,2,0,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,2,1,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,2,3,1,0,4,3,1,2,5,2,1,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,1,1,0,4,2,2,2,5,2,2,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,2,1,0,2,1,1,2,5,2,1,2,2,2,2,2,2,0,0,0,2,3,0
AC,2,2,1,0,7,6,1,2,5,2,1,2,2,2,2,2,2,0,0,0,7,3,660
AC,2,1,1,0,2,1,1,2,5,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,2,4,1,0,3,2,1,2,6,2,1,2,2,2,2,2,2,0,0,0,3,3,0
AC,2,3,1,0,2,1,1,2,6,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,2,4,1,0,4,1,3,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,0
AC,2,4,1,0,5,1,4,2,6,2,2,2,2,2,2,2,2,0,0,0,5,3,0
AC,2,4,1,0,5,1,4,2,6,2,1,2,2,2,2,2,2,0,0,0,5,3,151
AC,2,2,1,0,2,1,1,2,6,2,2,2,2,2,2,2,2,0,0,0,2,3,0
AC,1,4,1,0,5,3,2,1,1,1,1,1,2,2,2,2,2,1,0,0,5,1,470
AC,1,6,1,1,7,3,4,1,1,1,1,1,2,2,2,1,2,1,0,0,7,1,1200
AC,1,2,1,1,3,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,3,1,260
AC,1,4,1,1,5,3,2,1,6,1,1,1,2,1,2,2,2,1,1,0,5,1,562
AC,1,3,1,0,3,1,2,1,6,1,1,1,2,2,2,2,2,1,0,0,3,2,351
AC,1,4,1,1,2,1,1,1,6,1,1,1,2,2,2,1,2,2,0,0,2,2,150
AC,1,1,3,0,8,3,5,1,1,1,2,2,2,2,2,2,2,0,0,0,8,2,266
AC,1,2,1,0,2,1,1,3,1,1,2,1,2,2,2,2,2,0,0,0,2,2,226
AC,1,7,1,1,9,5,4,3,1,1,1,1,2,2,2,1,2,2,0,0,9,2,627
AC,1,4,3,0,7,2,5,1,1,1,1,1,2,2,2,2,2,1,0,0,7,2,421
AC,1,4,3,1,2,0,2,1,1,1,1,1,2,1,2,1,2,1,0,0,2,2,350
AC,1,4,1,0,6,3,3,1,3,1,1,2,2,2,2,2,2,2,0,0,6,2,151
AC,1,5,1,0,2,1,1,3,5,1,1,1,1,2,2,2,2,5,0,0,2,2,151
AC,1,6,1,0,5,1,4,1,5,1,1,2,2,2,2,2,2,1,0,0,5,2,452
AC,1,3,6,0,2,1,1,1,1,1,1,2,2,2,2,1,2,2,0,0,2,1,769
AC,1,2,6,0,3,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,3,1,50
AC,1,8,1,1,4,2,2,1,1,1,1,1,1,2,1,1,2,2,0,0,4,1,2250
AC,1,4,5,1,4,2,2,1,1,1,2,1,2,2,2,2,2,1,0,0,4,1,850
AC,1,6,1,1,5,0,5,1,1,1,2,1,2,2,2,1,2,2,0,0,5,1,131
AC,1,4,1,1,1,0,1,1,1,1,2,1,2,2,2,2,2,1,0,0,1,1,684
AC,1,8,1,1,5,3,2,1,1,1,1,1,1,1,2,1,1,3,1,1,5,1,2627
